"work_year","experience_level","employment_type","salary_in_usd","remote_ratio","company_location","company_size","job_title"
3,1,1,3,5,1,2,"Analytics Engineer"
3,1,1,4,5,1,3,"Data Scientist"
3,1,1,4,5,1,3,"Data Scientist"
3,1,1,4,5,1,2,"Data Architect"
3,1,1,3,5,1,2,"Data Architect"
3,1,1,4,1,1,2,"Data Scientist"
3,1,1,4,1,1,2,"Data Scientist"
3,4,1,5,1,1,2,"Data Science Manager"
3,4,1,4,1,1,2,"Data Science Manager"
3,2,1,3,1,1,2,"Data Engineer"
3,2,1,2,1,1,2,"Data Engineer"
3,1,1,3,5,1,2,"Analytics Engineer"
3,1,1,2,5,1,2,"Analytics Engineer"
3,4,1,6,5,1,2,"Data Engineer"
3,4,1,6,5,1,2,"Data Engineer"
3,1,1,4,5,1,2,"Data Engineer"
3,3,1,2,1,1,2,"Data Scientist"
3,3,1,2,1,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,1,1,4,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,2,1,3,5,1,2,"Data Analyst"
3,2,1,3,5,1,2,"Data Analyst"
3,1,1,4,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,1,1,5,1,1,2,"Data Engineer"
3,1,1,4,1,1,2,"Data Engineer"
3,1,1,6,1,1,2,"Data Engineer"
3,1,1,3,1,1,2,"Data Engineer"
3,1,1,5,5,1,2,"Data Engineer"
3,1,1,2,5,1,2,"Data Engineer"
3,1,1,4,5,1,2,"Data Engineer"
3,1,1,3,5,1,2,"Data Engineer"
2,3,1,1,3,2,3,"Data Engineer"
3,1,1,5,5,1,2,"Data Engineer"
3,1,1,2,5,1,2,"Data Engineer"
3,1,1,4,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,2,1,2,5,1,3,"Data Analyst"
3,1,1,5,5,1,2,"Applied Scientist"
3,1,1,3,5,1,2,"Applied Scientist"
3,3,1,1,5,5,3,"Data Analyst"
3,1,1,4,1,1,2,"Data Scientist"
3,1,1,3,1,1,2,"Data Scientist"
3,1,1,4,5,1,2,"Analytics Engineer"
3,1,1,3,5,1,2,"Analytics Engineer"
3,1,1,3,1,1,2,"Data Engineer"
3,1,1,3,1,1,2,"Data Engineer"
3,1,1,4,5,1,2,"Data Scientist"
3,1,1,4,5,1,2,"Data Scientist"
3,1,1,4,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,1,1,4,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,1,1,4,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,2,1,2,5,2,2,"Data Engineer"
3,2,1,2,5,2,2,"Data Engineer"
3,2,1,2,5,4,2,"Data Engineer"
3,2,1,2,5,4,2,"Data Engineer"
3,1,1,4,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,1,1,4,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,1,1,3,5,2,2,"Analytics Engineer"
3,1,1,2,5,2,2,"Analytics Engineer"
3,1,1,4,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,1,1,3,5,2,2,"Data Engineer"
3,1,1,2,5,2,2,"Data Engineer"
3,1,1,4,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,1,1,4,1,1,2,"Data Scientist"
3,1,1,3,1,1,2,"Data Scientist"
3,1,1,3,1,1,3,"Data Analyst"
3,3,1,1,3,4,2,"Data Scientist"
3,3,1,1,5,1,3,"Data Analyst"
3,3,1,2,5,1,3,"Data Engineer"
3,1,1,5,1,1,2,"Data Scientist"
3,1,1,3,1,1,2,"Data Scientist"
3,1,1,5,1,1,2,"Analytics Engineer"
3,1,1,2,1,1,2,"Analytics Engineer"
3,2,1,3,1,2,2,"Data Scientist"
3,2,1,3,1,2,2,"Data Scientist"
3,1,1,4,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,1,1,4,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,1,1,4,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,2,1,3,1,1,3,"Data Analyst"
3,1,1,4,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,1,1,4,1,1,2,"Data Scientist"
3,1,1,3,1,1,2,"Data Scientist"
3,1,1,5,1,1,2,"Analytics Engineer"
3,1,1,2,1,1,2,"Analytics Engineer"
3,1,1,4,1,1,3,"Data Scientist"
3,1,1,3,1,1,3,"Data Scientist"
3,2,1,3,3,1,3,"Research Scientist"
3,1,1,3,1,1,2,"Data Engineer"
3,1,1,2,1,1,2,"Data Engineer"
3,2,1,5,1,1,2,"Data Scientist"
3,2,1,4,1,1,2,"Data Scientist"
3,1,1,4,5,3,2,"Data Engineer"
3,1,1,3,5,3,2,"Data Engineer"
3,1,1,5,1,1,2,"Analytics Engineer"
3,1,1,4,1,1,2,"Analytics Engineer"
3,1,1,5,1,1,2,"Analytics Engineer"
3,1,1,4,1,1,2,"Analytics Engineer"
3,1,1,5,1,1,2,"Data Engineer"
3,1,1,2,1,1,2,"Data Engineer"
3,2,1,3,3,2,3,"Machine Learning Engineer"
3,3,1,2,1,1,3,"Data Scientist"
3,1,1,5,1,1,2,"Data Scientist"
3,1,1,4,1,1,2,"Data Scientist"
3,1,1,4,5,1,2,"Machine Learning Engineer"
3,1,1,3,5,1,2,"Machine Learning Engineer"
3,2,1,4,5,1,2,"Data Science Manager"
3,2,1,3,5,1,2,"Data Science Manager"
3,1,1,4,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,4,1,4,5,1,2,"Analytics Engineer"
3,4,1,3,5,1,2,"Analytics Engineer"
3,1,1,5,1,1,2,"Data Analyst"
3,1,1,3,1,1,2,"Data Analyst"
3,1,1,3,5,1,2,"Data Engineer"
3,1,1,2,5,1,2,"Data Engineer"
3,1,1,3,5,1,2,"Machine Learning Engineer"
3,1,1,2,5,1,2,"Machine Learning Engineer"
3,1,1,5,5,1,2,"Data Science Manager"
3,1,1,4,5,1,2,"Data Science Manager"
3,1,1,4,1,1,2,"Machine Learning Engineer"
3,1,1,4,1,1,2,"Machine Learning Engineer"
3,1,1,3,5,1,2,"Data Architect"
3,1,1,3,5,1,2,"Data Architect"
3,1,1,4,5,1,2,"Data Engineer"
3,1,1,3,5,1,2,"Data Engineer"
3,1,1,4,5,1,3,"Machine Learning Engineer"
3,1,1,3,5,1,3,"Machine Learning Engineer"
3,1,1,4,1,1,2,"Data Engineer"
3,1,1,3,1,1,2,"Data Engineer"
3,1,1,4,5,1,2,"Analytics Engineer"
3,1,1,3,5,1,2,"Analytics Engineer"
3,2,1,2,1,2,2,"Data Engineer"
3,2,1,2,1,2,2,"Data Engineer"
3,1,1,3,5,1,2,"Data Analyst"
3,1,1,2,5,1,2,"Data Analyst"
3,1,1,4,1,1,2,"Machine Learning Engineer"
3,1,1,3,1,1,2,"Machine Learning Engineer"
3,3,1,2,5,2,1,"Machine Learning Engineer"
3,1,1,2,1,2,2,"Data Analyst"
3,1,1,2,1,2,2,"Data Analyst"
3,1,1,4,5,1,2,"Data Analyst"
3,1,1,3,5,1,2,"Data Analyst"
3,1,1,4,1,1,2,"Data Engineer"
3,1,1,3,1,1,2,"Data Engineer"
3,1,1,5,1,1,2,"Machine Learning Engineer"
3,1,1,4,1,1,2,"Machine Learning Engineer"
3,2,1,1,5,5,1,"Data Analyst"
3,1,1,3,1,1,2,"Data Scientist"
3,1,1,2,1,1,2,"Data Scientist"
3,1,1,5,1,1,2,"Data Scientist"
3,1,1,5,1,1,2,"Data Scientist"
3,1,1,3,1,1,2,"Data Engineer"
3,1,1,3,1,1,2,"Data Engineer"
3,1,1,3,1,1,2,"Data Architect"
3,1,1,3,1,1,2,"Data Architect"
3,1,1,5,1,1,2,"Data Architect"
3,1,1,2,1,1,2,"Data Architect"
3,1,1,4,5,1,3,"Data Science Manager"
3,1,1,3,5,1,3,"Data Science Manager"
3,1,1,4,5,1,3,"Data Engineer"
3,1,1,3,5,1,3,"Data Engineer"
3,2,1,1,1,1,2,"Data Engineer"
3,2,1,1,1,1,2,"Data Engineer"
3,1,1,5,1,1,2,"Data Engineer"
3,1,1,2,1,1,2,"Data Engineer"
3,1,1,5,5,1,3,"Machine Learning Engineer"
3,1,1,3,5,1,3,"Machine Learning Engineer"
3,1,1,3,5,1,2,"Data Engineer"
3,1,1,3,5,1,2,"Data Engineer"
3,3,1,3,3,1,3,"Machine Learning Engineer"
3,2,1,4,1,1,2,"Machine Learning Engineer"
3,2,1,3,1,1,2,"Machine Learning Engineer"
3,1,1,4,5,1,3,"Data Scientist"
3,1,1,3,5,1,3,"Data Scientist"
3,2,1,5,1,1,2,"Data Analyst"
3,2,1,3,1,1,2,"Data Analyst"
3,3,1,3,5,1,3,"Data Analyst"
3,2,1,3,5,2,2,"Data Scientist"
3,1,1,1,5,1,1,"Analytics Engineer"
3,4,1,6,1,1,2,"Data Science Manager"
3,4,1,4,1,1,2,"Data Science Manager"
3,1,1,5,5,1,2,"Data Engineer"
3,1,1,2,5,1,2,"Data Engineer"
3,3,1,2,5,1,1,"Data Analyst"
3,2,1,3,5,1,2,"Data Analyst"
3,1,1,5,1,1,2,"Data Engineer"
3,1,1,2,1,1,2,"Data Engineer"
3,2,1,4,1,1,2,"Analytics Engineer"
3,2,1,2,1,1,2,"Analytics Engineer"
3,1,1,5,1,1,2,"Data Engineer"
3,1,1,2,1,1,2,"Data Engineer"
3,1,1,5,1,1,2,"Data Architect"
3,1,1,2,1,1,2,"Data Architect"
3,1,1,5,1,1,2,"Data Engineer"
3,1,1,2,1,1,2,"Data Engineer"
3,3,1,3,3,1,3,"Analytics Engineer"
3,1,1,2,1,1,3,"Data Engineer"
3,1,1,2,1,1,3,"Data Engineer"
3,1,1,4,1,1,3,"Data Scientist"
3,1,1,2,1,1,3,"Data Scientist"
3,3,1,1,5,2,3,"Machine Learning Engineer"
3,2,1,2,1,2,2,"Data Engineer"
3,2,1,2,1,2,2,"Data Engineer"
3,1,1,5,1,1,2,"Data Science Manager"
3,1,1,4,1,1,2,"Data Science Manager"
3,1,1,4,5,1,2,"Data Engineer"
3,1,1,3,5,1,2,"Data Engineer"
3,2,1,2,3,2,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Analyst"
3,1,1,2,5,1,2,"Data Analyst"
3,1,1,4,5,1,2,"Machine Learning Engineer"
3,1,1,2,5,1,2,"Machine Learning Engineer"
3,1,1,3,5,1,2,"Data Analyst"
3,1,1,3,5,1,2,"Data Analyst"
3,1,1,4,5,1,3,"Data Scientist"
3,1,1,2,5,1,3,"Data Scientist"
3,1,1,4,5,1,2,"Data Engineer"
3,1,1,4,5,1,2,"Data Engineer"
3,2,1,3,1,2,2,"Data Engineer"
3,2,1,3,1,2,2,"Data Engineer"
3,1,1,3,5,1,2,"Data Analyst"
3,1,1,2,5,1,2,"Data Analyst"
3,3,1,3,5,1,3,"Data Engineer"
3,3,1,2,5,1,3,"Data Engineer"
1,3,1,1,5,5,3,"Data Engineer"
1,3,1,1,5,5,3,"Data Engineer"
3,1,1,4,1,1,3,"Data Scientist"
3,1,1,3,1,1,3,"Data Scientist"
3,2,1,4,5,1,3,"Data Scientist"
3,1,1,5,5,1,2,"Data Engineer"
3,1,1,2,5,1,2,"Data Engineer"
3,1,1,4,5,1,2,"Data Analyst"
3,1,1,3,5,1,2,"Data Analyst"
3,1,1,4,5,1,3,"Data Scientist"
3,1,1,2,5,1,3,"Data Scientist"
3,1,1,5,5,1,3,"Machine Learning Engineer"
3,1,1,3,5,1,3,"Machine Learning Engineer"
3,1,1,4,5,1,2,"Data Engineer"
3,1,1,3,5,1,2,"Data Engineer"
3,3,1,2,1,1,3,"Machine Learning Engineer"
3,2,1,2,5,2,2,"Data Engineer"
3,2,1,2,5,2,2,"Data Engineer"
3,1,1,4,1,1,2,"Data Scientist"
3,1,1,3,1,1,2,"Data Scientist"
3,1,1,3,1,1,2,"Data Analyst"
3,1,1,2,1,1,2,"Data Analyst"
3,1,1,5,1,1,2,"ML Engineer"
3,1,1,4,1,1,2,"ML Engineer"
3,1,1,6,5,1,2,"Data Science Manager"
3,1,1,4,5,1,2,"Data Science Manager"
3,2,1,3,1,2,2,"Machine Learning Engineer"
3,2,1,2,1,2,2,"Machine Learning Engineer"
3,1,1,3,5,1,2,"Data Analyst"
3,1,1,2,5,1,2,"Data Analyst"
3,2,1,3,1,2,2,"Data Engineer"
3,2,1,2,1,2,2,"Data Engineer"
3,1,1,5,5,1,3,"Data Scientist"
3,1,1,4,5,1,3,"Data Scientist"
3,1,1,5,5,1,3,"Data Engineer"
3,1,1,4,5,1,3,"Data Engineer"
3,1,1,3,1,1,2,"Data Analyst"
3,1,1,2,1,1,2,"Data Analyst"
3,1,1,4,5,1,2,"Data Engineer"
3,1,1,4,5,1,2,"Data Engineer"
3,1,1,4,1,1,2,"Data Analyst"
3,1,1,3,1,1,2,"Data Analyst"
3,1,1,4,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,1,1,4,1,1,2,"Machine Learning Engineer"
3,1,1,4,1,1,2,"Machine Learning Engineer"
3,1,1,4,5,1,2,"Data Engineer"
3,1,1,3,5,1,2,"Data Engineer"
3,1,1,5,5,1,2,"Data Architect"
3,1,1,3,5,1,2,"Data Architect"
3,1,1,3,5,1,2,"Data Engineer"
3,1,1,3,5,1,2,"Data Engineer"
3,1,1,3,5,1,2,"Data Analyst"
3,1,1,2,5,1,2,"Data Analyst"
3,3,1,1,5,2,3,"Machine Learning Engineer"
3,1,1,4,5,1,3,"Data Engineer"
3,1,1,3,5,1,3,"Data Engineer"
3,2,1,1,5,2,2,"Data Analyst"
3,2,1,1,5,2,2,"Data Analyst"
3,2,1,1,5,4,2,"Data Analyst"
3,2,1,1,5,4,2,"Data Analyst"
3,2,1,2,5,4,2,"Data Engineer"
3,2,1,2,5,4,2,"Data Engineer"
3,2,1,2,5,2,2,"Data Engineer"
3,2,1,2,5,2,2,"Data Engineer"
3,1,1,4,1,1,2,"Machine Learning Engineer"
3,1,1,4,1,1,2,"Machine Learning Engineer"
3,2,1,2,5,2,2,"Data Engineer"
3,2,1,2,5,2,2,"Data Engineer"
3,1,1,5,1,1,3,"Data Scientist"
3,1,1,3,1,1,3,"Data Scientist"
3,2,1,2,5,4,2,"Data Engineer"
3,2,1,1,5,4,2,"Data Engineer"
3,1,1,6,5,1,2,"Data Scientist"
3,1,1,4,5,1,2,"Data Scientist"
3,2,1,2,1,2,2,"Data Scientist"
3,2,1,1,1,2,2,"Data Scientist"
3,2,1,2,5,2,2,"Data Engineer"
3,2,1,2,5,2,2,"Data Engineer"
3,2,1,2,1,1,2,"Data Engineer"
3,2,1,2,1,1,2,"Data Engineer"
3,2,1,5,5,1,2,"Data Science Manager"
3,2,1,4,5,1,2,"Data Science Manager"
3,1,1,4,1,1,2,"Data Scientist"
3,1,1,2,1,1,2,"Data Scientist"
3,2,1,2,1,1,1,"Data Analyst"
3,2,1,2,1,1,1,"Data Analyst"
3,1,1,3,1,1,2,"Data Engineer"
3,1,1,3,1,1,2,"Data Engineer"
3,4,1,5,5,1,2,"Data Engineer"
3,4,1,4,5,1,2,"Data Engineer"
3,2,1,2,1,2,2,"Data Scientist"
3,2,1,1,1,2,2,"Data Scientist"
3,2,1,2,1,2,2,"Data Engineer"
3,2,1,1,1,2,2,"Data Engineer"
3,1,1,4,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Analyst"
3,1,1,2,5,1,2,"Data Analyst"
3,1,1,4,1,1,2,"Data Engineer"
3,1,1,3,1,1,2,"Data Engineer"
3,1,1,5,1,1,2,"Data Engineer"
3,1,1,4,1,1,2,"Data Engineer"
3,1,1,4,1,1,3,"Data Scientist"
3,1,1,3,1,1,3,"Data Scientist"
3,2,1,3,1,1,2,"Data Analyst"
3,2,1,3,1,1,2,"Data Analyst"
3,1,1,3,1,1,2,"Data Analyst"
3,1,1,2,1,1,2,"Data Analyst"
3,1,1,4,5,1,2,"Data Analyst"
3,1,1,3,5,1,2,"Data Analyst"
3,2,1,3,1,1,2,"Data Scientist"
3,2,1,2,1,1,2,"Data Scientist"
3,2,1,4,5,1,2,"Data Engineer"
3,2,1,3,5,1,2,"Data Engineer"
3,1,1,3,5,1,2,"Data Analyst"
3,1,1,2,5,1,2,"Data Analyst"
3,1,1,3,5,1,2,"Data Scientist"
3,1,1,2,5,1,2,"Data Scientist"
3,1,1,3,1,2,2,"Data Scientist"
3,1,1,2,1,2,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,3,1,1,5,2,2,"Data Engineer"
3,3,1,1,5,2,2,"Data Engineer"
3,4,1,3,5,1,2,"Data Analyst"
3,4,1,3,5,1,2,"Data Analyst"
3,1,1,4,5,1,2,"Data Analyst"
3,1,1,3,5,1,2,"Data Analyst"
3,1,1,4,5,1,2,"Data Science Manager"
3,1,1,3,5,1,2,"Data Science Manager"
3,1,1,4,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,1,1,2,1,2,2,"Data Engineer"
3,1,1,2,1,2,2,"Data Engineer"
3,1,1,5,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,1,1,4,5,3,2,"Data Architect"
3,1,1,2,5,3,2,"Data Architect"
3,1,1,3,5,3,2,"Data Analyst"
3,1,1,2,5,3,2,"Data Analyst"
3,1,1,3,5,3,2,"Data Analyst"
3,1,1,2,5,3,2,"Data Analyst"
3,1,1,4,1,1,3,"Data Engineer"
3,1,1,3,1,1,3,"Data Engineer"
3,1,1,3,1,1,2,"Data Scientist"
3,1,1,2,1,1,2,"Data Scientist"
3,2,1,4,5,1,2,"Data Analyst"
3,2,1,3,5,1,2,"Data Analyst"
3,1,1,3,5,1,2,"Data Analyst"
3,1,1,2,5,1,2,"Data Analyst"
3,1,1,3,5,1,2,"Data Analyst"
3,1,1,2,5,1,2,"Data Analyst"
3,1,1,4,5,1,2,"Data Engineer"
3,1,1,3,5,1,2,"Data Engineer"
3,1,1,5,5,1,2,"Data Engineer"
3,1,1,4,5,1,2,"Data Engineer"
3,1,1,3,5,1,2,"Data Analyst"
3,1,1,3,5,1,2,"Data Analyst"
3,1,1,3,5,1,2,"Data Engineer"
3,1,1,2,5,1,2,"Data Engineer"
3,4,1,4,5,1,2,"Analytics Engineer"
3,4,1,3,5,1,2,"Analytics Engineer"
3,1,1,5,5,1,3,"Data Engineer"
3,1,1,4,5,1,3,"Data Engineer"
3,1,1,4,5,1,2,"Data Engineer"
3,1,1,4,5,1,2,"Data Engineer"
3,1,1,5,1,1,3,"Data Scientist"
3,1,1,3,1,1,3,"Data Scientist"
3,1,1,4,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,1,1,5,5,1,2,"Data Engineer"
3,1,1,4,5,1,2,"Data Engineer"
3,1,1,2,1,1,2,"Data Engineer"
3,1,1,2,1,1,2,"Data Engineer"
3,1,1,5,1,1,2,"Data Scientist"
3,1,1,3,1,1,2,"Data Scientist"
3,1,1,5,1,1,2,"Analytics Engineer"
3,1,1,4,1,1,2,"Analytics Engineer"
3,1,1,4,5,1,2,"Data Engineer"
3,1,1,3,5,1,2,"Data Engineer"
3,1,1,3,5,1,2,"Data Analyst"
3,1,1,2,5,1,2,"Data Analyst"
3,1,1,3,5,1,2,"Data Engineer"
3,1,1,3,5,1,2,"Data Engineer"
3,1,1,3,5,1,2,"Data Analyst"
3,1,1,2,5,1,2,"Data Analyst"
3,2,1,2,1,3,2,"Data Analyst"
3,2,1,2,1,3,2,"Data Analyst"
3,1,1,5,5,1,2,"Machine Learning Engineer"
3,1,1,4,5,1,2,"Machine Learning Engineer"
3,1,1,6,5,1,2,"Data Architect"
3,1,1,5,5,1,2,"Data Architect"
3,1,1,4,5,1,2,"Data Engineer"
3,1,1,3,5,1,2,"Data Engineer"
3,2,1,3,1,1,2,"Data Scientist"
3,2,1,3,1,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Analyst"
3,1,1,2,5,1,2,"Data Analyst"
3,2,1,5,1,1,2,"Data Engineer"
3,2,1,2,1,1,2,"Data Engineer"
3,1,1,3,5,1,2,"Data Engineer"
3,1,1,3,5,1,2,"Data Engineer"
3,2,1,2,1,2,2,"Data Analyst"
3,2,1,1,1,2,2,"Data Analyst"
3,1,1,2,5,1,2,"Data Analyst"
3,1,1,2,5,1,2,"Data Analyst"
3,1,1,4,5,1,2,"Data Architect"
3,1,1,3,5,1,2,"Data Architect"
3,1,1,5,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,1,1,4,5,1,2,"Data Analyst"
3,1,1,3,5,1,2,"Data Analyst"
3,2,1,4,5,1,2,"Data Scientist"
3,2,1,3,5,1,2,"Data Scientist"
3,3,1,2,1,3,2,"Data Analyst"
3,3,1,2,1,3,2,"Data Analyst"
3,1,1,4,5,1,2,"Data Engineer"
3,1,1,3,5,1,2,"Data Engineer"
3,1,1,3,1,1,2,"Data Analyst"
3,1,1,2,1,1,2,"Data Analyst"
3,1,1,5,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,1,1,5,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,1,1,5,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,1,1,2,5,1,2,"Data Analyst"
3,1,1,2,5,1,2,"Data Analyst"
3,1,1,5,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,1,1,4,5,1,2,"Data Analyst"
3,1,1,3,5,1,2,"Data Analyst"
3,1,1,2,5,1,2,"Data Engineer"
3,1,1,1,5,1,2,"Data Engineer"
3,1,1,3,5,1,2,"Data Analyst"
3,1,1,3,5,1,2,"Data Analyst"
3,1,1,5,5,1,2,"Data Engineer"
3,1,1,4,5,1,2,"Data Engineer"
3,1,1,3,5,1,2,"Data Analyst"
3,1,1,2,5,1,2,"Data Analyst"
3,1,1,4,5,1,2,"Data Analyst"
3,1,1,3,5,1,2,"Data Analyst"
3,1,1,5,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,2,1,3,5,1,2,"Data Analyst"
3,2,1,1,5,1,2,"Data Analyst"
3,1,1,5,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,2,1,4,1,2,2,"Data Scientist"
3,2,1,2,1,2,2,"Data Scientist"
3,1,1,5,5,1,2,"Machine Learning Engineer"
3,1,1,3,5,1,2,"Machine Learning Engineer"
3,2,1,4,5,1,2,"Data Scientist"
3,2,1,3,5,1,2,"Data Scientist"
3,4,1,7,5,1,2,"Data Engineer"
3,4,1,5,5,1,2,"Data Engineer"
3,1,1,5,5,1,2,"Data Engineer"
3,1,1,2,5,1,2,"Data Engineer"
3,1,1,4,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Engineer"
3,1,1,2,5,1,2,"Data Engineer"
3,2,1,3,5,1,1,"Machine Learning Engineer"
3,2,1,1,5,5,3,"Data Scientist"
3,3,1,1,5,5,2,"Data Scientist"
3,3,1,2,5,1,1,"Data Engineer"
2,2,1,3,3,1,3,"Data Scientist"
3,2,1,2,5,3,2,"Data Scientist"
3,3,1,2,5,3,3,"Data Scientist"
3,2,1,2,5,1,2,"Data Scientist"
3,1,1,3,5,1,2,"Data Engineer"
3,1,1,3,5,1,2,"Data Engineer"
3,1,1,4,5,1,2,"Data Scientist"
3,1,1,2,5,1,2,"Data Scientist"
3,1,1,4,5,1,2,"Data Science Manager"
3,3,1,3,5,1,3,"Research Scientist"
3,2,1,3,5,1,3,"Data Scientist"
2,1,1,3,1,1,3,"Data Engineer"
2,1,1,5,1,1,3,"Data Science Manager"
2,2,1,3,5,1,3,"Data Analyst"
2,3,1,2,5,1,2,"Data Scientist"
3,2,1,1,5,1,1,"Data Scientist"
2,2,1,2,5,1,2,"Data Analyst"
3,2,4,2,5,1,2,"Data Scientist"
2,3,1,2,1,1,1,"Data Scientist"
3,1,1,3,3,1,3,"Research Scientist"
2,2,1,2,5,1,1,"Data Scientist"
3,3,1,3,5,1,2,"Data Engineer"
2,3,1,1,5,5,1,"Machine Learning Engineer"
2,2,1,1,1,5,1,"Data Scientist"
2,3,2,1,3,4,2,"Data Analyst"
2,3,1,1,5,1,2,"Data Analyst"
2,2,1,4,5,1,3,"Data Engineer"
2,2,1,2,5,1,3,"Data Engineer"
2,2,1,2,5,2,3,"Data Engineer"
2,2,1,4,5,1,3,"Data Architect"
2,2,1,3,5,1,3,"Data Architect"
2,3,1,2,5,1,3,"Data Engineer"
1,1,1,2,5,1,3,"Data Scientist"
2,3,1,3,5,1,1,"Machine Learning Engineer"
1,2,1,8,1,1,2,"Research Scientist"
2,1,1,3,5,1,3,"Data Science Manager"
2,2,1,2,5,3,3,"Data Scientist"
2,2,1,3,5,1,2,"Data Scientist"
2,1,1,4,5,1,3,"Data Engineer"
2,2,1,2,5,1,3,"Data Engineer"
2,3,1,2,5,1,1,"Data Analyst"
2,3,1,2,5,1,1,"Data Analyst"
2,2,3,6,5,1,3,"ML Engineer"
2,2,1,1,5,4,1,"Machine Learning Engineer"
2,3,1,2,3,2,3,"Research Scientist"
1,3,1,5,3,1,3,"Machine Learning Engineer"
2,1,1,2,5,1,1,"Data Analyst"
1,3,1,3,5,1,1,"Machine Learning Engineer"
2,2,1,3,5,1,3,"Data Engineer"
2,3,1,2,5,1,2,"Data Analyst"
1,2,1,1,5,1,1,"Data Scientist"
1,4,1,2,3,4,3,"Data Engineer"
2,1,1,3,5,2,2,"Data Engineer"
2,3,1,1,5,5,3,"Data Engineer"
2,1,1,3,5,1,2,"Data Engineer"
2,1,1,3,5,1,1,"Data Engineer"
2,2,1,4,5,3,3,"Research Scientist"
2,2,1,2,3,2,3,"Data Analyst"
1,2,1,3,5,1,3,"Data Engineer"
1,2,1,3,3,2,3,"Data Engineer"
2,1,1,3,5,1,3,"Data Engineer"
1,2,1,2,5,2,1,"Data Scientist"
2,3,1,1,3,5,3,"Data Scientist"
1,1,1,4,5,1,3,"Data Engineer"
1,2,1,3,5,1,3,"Data Scientist"
2,2,1,4,5,1,3,"Data Engineer"
2,1,1,4,5,1,3,"Data Engineer"
2,2,1,2,5,1,3,"Data Analyst"
2,3,1,1,5,5,2,"Data Scientist"
2,3,1,2,5,1,1,"Data Scientist"
1,3,1,1,1,5,1,"Data Analyst"
2,1,1,2,3,2,3,"Data Engineer"
2,2,1,2,3,2,3,"Data Engineer"
1,3,1,2,5,1,3,"Data Analyst"
2,1,1,4,5,1,3,"Data Scientist"
2,2,1,2,5,1,3,"Data Analyst"
2,1,1,3,5,3,3,"Data Scientist"
2,3,1,1,3,5,2,"Data Engineer"
2,2,1,2,5,3,2,"Research Scientist"
2,2,1,4,5,1,3,"Data Architect"
2,1,1,4,5,1,3,"Data Analyst"
2,1,1,4,5,1,3,"Data Engineer"
2,1,1,6,5,1,1,"ML Engineer"
2,2,1,3,5,1,3,"Data Engineer"
2,3,1,2,5,1,3,"Data Engineer"
2,1,1,4,3,1,3,"Machine Learning Engineer"
2,2,1,3,5,1,3,"Data Engineer"
1,1,1,3,3,1,3,"Machine Learning Engineer"
2,3,1,2,3,1,3,"Data Scientist"
2,3,1,2,5,1,2,"Data Scientist"
1,3,1,2,5,1,3,"Data Analyst"
